date,price,index
2022-12-06,2607,233
2022-12-07,2607,234
2022-12-08,2607,235
2022-12-09,2607,236
2022-12-12,2610,237
2022-12-13,2613,238
2022-12-14,2613,239
2022-12-15,2613,240
2022-12-16,2615,241
2022-12-19,2615,242
2022-12-20,2615,243
2022-12-21,2615,244
2022-12-22,2615,245
2022-12-23,2615,246
