date,price,index
2022-12-06,5305,233
2022-12-07,5284,234
2022-12-08,4997,235
2022-12-09,4981,236
2022-12-12,5038,237
2022-12-13,4996,238
2022-12-14,4996,239
2022-12-15,5100,240
2022-12-16,5130,241
2022-12-19,5141,242
2022-12-20,5152,243
2022-12-21,5141,244
2022-12-22,5235,245
2022-12-23,5235,246
